District,Median Income,Latitude,Longitude,jowar,bajra,maize,barley,small millets,ragi,ahrar,moong,masur,urd,peas,khesari,other pulses,gram products,besan,other pulse products,Cluster
Bikaner,0.389533801,2.8022934800000003,7.331191590000002,-0.340805136,0.8343355140000001,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.7117193159999999,0.068412476,-0.423365669,0.177143966,-0.051349247,-0.6023452420000001,-1.2041955579999999,-0.663258617,0.634744436,-0.29061620000000005,2
Churu,0.30911532,2.82920484,7.496179240000001,-0.340805136,3.7861615110000004,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.8457283059999999,0.8783514509999999,-0.603314362,-0.867062773,-1.084589471,-0.6023452420000001,0.892503458,-0.663258617,0.8028383290000001,0.10148483,4
Jhunjhunun,1.2930015940000001,2.8128874699999997,7.53995089,-0.340805136,1.54446507,-0.495215578,0.025731042000000003,-0.166393773,-0.33935860799999995,-0.315328761,0.683686676,-0.752729364,-0.159373805,-1.084589471,-0.6023452420000001,0.06755845,-0.663258617,1.0468438420000001,0.390261898,2
Alwar,0.47276652,2.7552990700000004,7.663457350000001,-0.03315816,3.8660302000000004,-0.495215578,3.0227634230000002,-0.166393773,-0.33935860799999995,-0.95211238,0.08640252400000001,-0.6436522610000001,-0.49955695899999997,-0.443330254,-0.6023452420000001,0.130056322,0.092013234,2.278686665,0.13636021199999998,4
Bharatpur,-0.564756307,2.7216981000000002,7.7489515,-0.340805136,2.045232795,12.11266857,-0.207659596,-0.166393773,-0.33935860799999995,-0.9410407340000001,-0.388339055,-0.85768519,-0.5094678539999999,0.197928963,-0.6023452420000001,0.047758894,0.12599760699999998,1.314081461,-0.44676616399999997,4
Dhaulpur,-0.478581902,2.6702518100000003,7.789339100000001,-0.340805136,3.6468674539999997,-0.495215578,0.25912168,-0.166393773,-0.33935860799999995,-0.897433635,-0.475517986,-0.8994467490000001,-0.464661262,0.587371877,-0.6023452420000001,-0.244155691,-0.663258617,1.934283917,2.684991208,4
Karauli,-0.291816574,2.6488323,7.70161436,-0.340805136,0.480823803,-0.416416302,-0.207659596,-0.166393773,-0.33935860799999995,-0.804934849,-0.465758853,-0.831694945,-0.7695365890000001,2.141969745,-0.6023452420000001,-0.537069618,0.847285085,1.3929947740000002,-0.37457971700000003,2
Sawai,-0.352988426,2.60377772,7.6352151400000015,-0.03315816,1.74038228,0.293521255,-0.207659596,-0.166393773,-0.33935860799999995,-0.43919324,-0.36032138399999997,-0.9239042190000001,-0.557558542,-1.084589471,-0.6023452420000001,-1.2041955579999999,0.549753749,1.554058507,-0.365252595,2
Dausa,0.509807331,2.6893193100000006,7.633752840000001,-0.340805136,2.520635127,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-1.172004724,-0.473817679,-1.171733133,-0.832073903,-0.763959863,-0.6023452420000001,0.13894792,-0.663258617,1.177065235,-0.43056282100000004,2
Jaipur,0.957419609,2.69124336,7.578727090000001,-0.132044674,2.2269438409999998,-0.240314269,8.021628409,-0.166393773,-0.33935860799999995,-1.106030218,-0.261984482,-0.890285168,-0.803113148,-0.6711394620000001,-0.6023452420000001,-0.003243567,-0.012739598000000001,0.710004245,-0.31673813100000003,4
Sikar,0.686422825,2.76094,7.5139911,0.542107374,1.7580476409999999,-0.022419922999999998,-0.207659596,-0.166393773,-0.33935860799999995,0.158724596,0.492921557,-0.776217565,-0.270909939,-1.084589471,1.7212740130000002,0.487052745,1.837395151,3.539177612,-0.08423612300000001,2
Nagaur,0.181778598,2.7199122200000003,7.374092399999999,1.197429742,4.3655444469999996,0.634864014,-0.207659596,-0.166393773,-0.33935860799999995,-1.373448875,0.9148960420000001,-0.9156550990000001,-0.08458187699999999,1.4804473969999998,-0.6023452420000001,0.109897436,-0.663258617,0.023692801,-0.32630196100000003,4
Jodhpur,0.5747921579999999,2.62389469,7.302430940000001,1.271807275,6.781619455,-0.495215578,-0.207659596,0.299369938,-0.117119277,-1.121126187,1.310956896,-0.223317317,-0.7034045959999999,-1.084589471,-0.6023452420000001,0.414065705,0.847285085,1.583015895,-0.270644801,4
Jaisalmer,0.026080278,2.69157487,7.09083443,10.42683901,7.08447272,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-1.64333916,1.048741607,-0.196672748,-0.931986166,-1.084589471,-0.6023452420000001,1.051696975,0.092013234,-0.258274265,-0.07903758799999999,4
Barmer,0.645006057,2.57531537,7.141806219999999,8.644225071000001,7.600495337999999,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.9917672329999999,1.396542578,-0.508991498,-0.583050029,-1.084589471,-0.6023452420000001,-0.33178678899999997,-0.285622692,-0.140808118,-0.23851747,4
Jalor,0.253862968,2.5344479900000003,7.262537629999999,-0.340805136,6.337310244,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-1.01234956,1.73374455,-0.872350134,-0.803197125,-1.084589471,-0.6023452420000001,0.982906065,-0.663258617,0.401136761,-0.29061620000000005,4
Sirohi,-0.234403395,2.4885154800000002,7.28574558,-0.340805136,0.35011332799999995,1.80904539,-0.207659596,-0.166393773,-0.33935860799999995,-1.013816478,-0.463552415,-0.938734064,-0.425467173,-0.443330254,-0.6023452420000001,-1.2041955579999999,-0.663258617,4.328942295,-0.8703231229999999,2
Pali,0.610961235,2.57710893,7.33234478,-0.12054768699999999,4.175409363,2.160304231,-0.207659596,-0.166393773,-0.33935860799999995,-1.1188965579999999,1.8178451080000002,-0.8753034040000001,-0.798233959,0.197928963,-0.6023452420000001,-0.179154427,0.092013234,0.95444967,0.82846994,4
Ajmer,0.586721366,2.6449895399999996,7.46399163,-0.340805136,3.173626684,1.981961273,13.79577869,-0.166393773,-0.33935860799999995,-1.2603736620000001,-0.020516407,-0.8060573440000001,-0.428365045,-0.763959863,-0.6023452420000001,-0.556665292,-0.663258617,-0.041431979,-0.377657935,4
Tonk,0.288670252,2.61620402,7.5789471599999985,-0.340805136,0.711219081,0.225538424,-0.207659596,-0.166393773,-0.33935860799999995,-1.289414606,-1.123440149,-1.249512795,-0.990392535,-0.82808578,-0.6023452420000001,-0.537069618,-0.663258617,0.134150708,-0.472672114,2
Bundi,-0.350845774,2.5430514399999997,7.56499025,-0.340805136,0.02762572,1.06151906,-0.207659596,-0.166393773,-0.33935860799999995,-0.947071551,-0.163778849,-0.796657945,-0.406122245,-0.9563376259999999,-0.6023452420000001,0.012227749,-0.663258617,0.525273976,0.027935749,2
Bhilwara,1.266619073,2.5321377,7.458695300000001,-0.340805136,2.891030748,1.511329379,-0.207659596,-0.166393773,-0.33935860799999995,-1.222615593,-0.137150095,-0.8939660970000001,0.14405383800000002,-0.443330254,-0.6023452420000001,-0.5741321970000001,-0.663258617,-0.050216122,-0.5507069760000001,4
Rajsamand,-0.214412257,2.5071485100000004,7.388307009999998,-0.340805136,-0.406093059,1.101541683,-0.207659596,-0.166393773,-0.33935860799999995,-0.9333426109999999,-0.532959259,-0.886403444,0.009927051999999999,-1.084589471,-0.6023452420000001,-1.2041955579999999,-0.663258617,0.383698355,-0.149163643,2
Udaipur,-0.213740448,2.4585445000000004,7.3712479,-0.340805136,-0.406093059,1.9180621119999999,-0.207659596,-0.019960485,-0.33935860799999995,-0.8147616870000001,-0.559120362,-1.083009468,-0.135663231,-0.82808578,-0.6023452420000001,-1.2041955579999999,-0.663258617,-0.414064648,-0.29061620000000005,2
Dungarpur,-0.976108412,2.3841668,7.37146623,-0.340805136,0.047630773,0.240617967,-0.207659596,0.299369938,-0.33935860799999995,-0.847232874,-0.888433523,-0.873570961,-0.139389955,0.197928963,-0.6023452420000001,-1.2041955579999999,-0.663258617,0.435539632,-0.8703231229999999,2
Banswara,-0.27142603,2.3546139399999997,7.4434976100000005,-0.340805136,-0.406093059,2.177657175,-0.207659596,-0.166393773,-0.33935860799999995,-0.154105518,-0.074103352,-1.142082808,0.271773465,-0.82808578,-0.6023452420000001,-1.2041955579999999,-0.663258617,0.040160813,-0.29061620000000005,2
Chittaurgarh,0.174570227,2.48887435,7.46269216,-0.340805136,-0.25485178199999997,0.9025997109999999,-0.207659596,-0.166393773,-0.33935860799999995,-0.8589291929999999,-0.457095095,-0.7548202709999999,-0.26033764,-0.220668127,-0.6023452420000001,1.4643082019999998,-0.663258617,0.050794659000000006,-0.271682724,2
Kota,0.195795933,2.52138156,7.58647527,-0.060089567,0.287058993,1.595227989,-0.207659596,-0.166393773,-0.33935860799999995,-0.923554595,-0.25262253,-0.888251297,-0.48541883,-0.443330254,-0.6023452420000001,-0.580737445,0.847285085,0.522982719,-0.356611839,2
Baran,-0.053829746,2.51011438,7.65131637,-0.340805136,-0.006964997,0.026042036,-0.207659596,-0.166393773,-0.33935860799999995,-0.805384298,-0.67797545,-0.9937239459999999,-0.8324933170000001,-0.443330254,-0.6023452420000001,-0.46130050899999997,-0.663258617,0.052554868,-0.18843225,2
Jhalawar,-0.09468353300000001,2.45973494,7.61609838,0.5157119520000001,0.013737815,0.129889481,-0.207659596,-0.166393773,-0.33935860799999995,-0.8183154029999999,-0.5591645470000001,-0.965564326,-0.354046786,-0.443330254,-0.6023452420000001,-0.010516226000000002,1.602556935,1.041170567,0.20903195600000002,2
Saharanpur,-0.08800157199999999,2.9967079,7.755101720000001,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.5137816620000001,0.180904245,0.623095418,1.305107027,0.197928963,-0.6023452420000001,0.199674772,0.053581135999999994,1.0680185,0.198056163,2
Muzaffarnagar,-0.096771438,2.94726817,7.770850909999999,-0.340805136,-0.406093059,-0.24438161600000002,0.7259029570000001,-0.166393773,-0.33935860799999995,-0.492600563,-0.041101296,0.205418202,0.543492551,1.4804473969999998,-0.6023452420000001,0.36808665100000004,0.40574472100000003,0.8379839109999999,-0.036927806,1
Bijnor,-0.7768690690000001,2.93724422,7.813584720000001,-0.03315816,-0.406093059,-0.337617027,-0.207659596,-0.166393773,-0.33935860799999995,0.23341187100000002,0.85047579,0.47877152,1.147489848,0.6059243879999999,-0.021440427999999997,0.6833601440000001,-0.663258617,0.37840469600000004,-0.102778533,1
Moradabad,-0.684557731,2.8838648100000004,7.87733286,-0.340805136,-0.406093059,-0.306964954,-0.207659596,-0.166393773,-0.33935860799999995,0.245173771,-0.755575151,-0.155730389,0.797432714,0.269793626,-0.6023452420000001,0.566582809,-0.663258617,0.476593945,-0.062172958,2
Rampur,-0.783369392,2.8789304100000006,7.90249516,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.34489122200000005,-0.5694911229999999,0.164811919,1.3185122790000001,0.089374084,-0.6023452420000001,0.057815855,-0.663258617,1.422883488,-0.32422783899999996,2
Jyotiba Phule Nagar,-0.773328386,2.8771596500000003,7.83387066,-0.340805136,-0.406093059,-0.416416302,-0.207659596,-0.166393773,-0.33935860799999995,-0.130737615,0.421289866,0.42401364700000005,1.640450864,0.938278042,0.559464386,-0.537069618,-0.663258617,0.31776709399999997,-0.20549235300000002,1
Meerut,0.7151838290000001,2.8984461800000005,7.77064137,-0.340805136,-0.10942745699999999,-0.093436015,-0.207659596,-0.166393773,-0.33935860799999995,-0.73626696,-0.873388043,0.14202557400000002,-0.076234706,-0.16494584199999998,-0.6023452420000001,-0.169117305,0.238417515,1.225996428,-0.417798603,2
Baghpat,1.601565598,2.8942161800000004,7.7226145200000005,-0.340805136,-0.406093059,0.06473919,-0.207659596,-0.166393773,-0.33935860799999995,-0.858045198,-1.164514256,0.7821516909999999,0.9338857159999999,2.7629658310000003,-0.6023452420000001,-0.301760917,0.8527561440000001,0.332893471,-0.183329042,1
Ghaziabad,1.565378346,2.86691565,7.74537578,-0.340805136,-0.406093059,-0.150397074,-0.207659596,-0.166393773,-0.33935860799999995,-0.558244295,-0.350313761,-0.208761885,-0.214797717,-0.763959863,-0.6023452420000001,-0.003006173,0.151577132,0.346718586,-0.11044336699999999,2
Gautam Buddha Nagar,1.304931023,2.8358983,7.755076200000001,-0.340805136,-0.406093059,-0.315824819,-0.207659596,-0.166393773,-0.33935860799999995,-0.8483577290000001,-0.912653697,0.147877505,-0.225790725,-0.043508467,-0.6023452420000001,-0.23690532399999997,0.585532035,0.18162442199999998,-0.21014250199999998,2
Bulandshahar,-0.20282793,2.8406963000000003,7.784982920000001,-0.340805136,1.335717725,1.2570799190000002,-0.207659596,-0.166393773,-0.33935860799999995,-0.251168907,-0.82959848,-0.145494807,-0.22070502,0.199815198,-0.6023452420000001,0.260749369,-0.663258617,0.37686943799999995,-0.404507856,2
Aligarh,-0.21882456399999997,2.78973944,7.808801290000002,11.96507389,1.4938334709999999,0.165945735,-0.207659596,-0.166393773,-0.33935860799999995,-0.10327236199999999,-0.17876299899999998,-0.004851795999999999,-0.18638049899999998,0.253431672,-0.6023452420000001,-1.2041955579999999,-0.663258617,0.43096943200000004,-0.155547239,4
Hathras,-0.201920068,2.7605621200000003,7.80537813,-0.340805136,-0.25485178199999997,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.270721977,-0.734485652,-0.020892344,-0.130452425,0.32792044600000003,-0.6023452420000001,-1.2041955579999999,-0.663258617,0.678677579,-0.208528445,2
Mathura,-0.347922485,2.7492413399999998,7.7673673,-0.186981648,0.34086748,-0.416416302,-0.207659596,-0.166393773,-0.33935860799999995,-0.803093275,-0.583155943,-0.786213132,-0.7393086590000001,-0.41001313799999994,-0.6023452420000001,-0.36998949700000006,-0.663258617,0.031704138,-0.457241804,2
Agra,-0.601379315,2.71766701,7.800807450000001,0.7130486709999999,0.531717522,-0.404893037,-0.207659596,-0.166393773,-0.33935860799999995,-0.514791957,-0.758782411,-0.77202522,-0.6979793590000001,0.206833984,-0.6023452420000001,0.09888284800000001,-0.663258617,0.05555293099999999,-0.159806691,2
Firozabad,-0.5792093979999999,2.71591006,7.839575740000001,-0.03315816,0.555104545,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.290943839,-0.32830480100000003,-0.41738380700000005,-0.51875521,0.46499955299999995,-0.6023452420000001,-1.2041955579999999,0.144394951,0.362502786,0.039046773,2
Etah,0.279718858,2.75587505,7.866256700000001,-0.340805136,2.557776603,-0.210288867,-0.207659596,-0.166393773,-0.33935860799999995,-0.10748939199999999,-0.8149317429999999,-0.283149183,-0.20533247,0.32954963600000003,-0.6023452420000001,-0.271280317,-0.663258617,0.63751924,-0.11749952400000001,2
Mainpuri,-1.105279033,2.72284986,7.90249516,-0.340805136,-0.062725295,5.593820097999999,-0.207659596,-0.166393773,-0.33935860799999995,-0.600610231,-0.631094388,-0.8078983479999999,-0.365488086,-0.443330254,-0.6023452420000001,-1.2041955579999999,0.092013234,-0.161779009,-0.29061620000000005,2
Budaun,-0.78692814,2.80337088,7.912054190000001,-0.340805136,2.023788325,0.19014366100000002,-0.207659596,-0.166393773,-0.33935860799999995,-0.073519464,0.056556975,0.64256507,1.275562358,1.029378599,-0.6023452420000001,-0.5804518320000001,0.092013234,0.41697982100000003,-0.42569197299999995,2
Bareilly,-0.470029914,2.8367035499999997,7.943043809999999,0.043753583,-0.406093059,-0.180018475,-0.207659596,-0.166393773,-0.33935860799999995,0.009718296,-0.620520147,0.125084146,0.7941498770000001,0.8517968,-0.6023452420000001,-0.755065311,0.092013234,0.27118926,-0.33942588700000004,2
Pilibhit,-0.7932105840000001,2.8620793900000003,7.981286490000001,-0.263893392,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.079834696,-0.058813526,0.817705621,0.20170802100000002,0.577132121,-0.6023452420000001,-0.553115415,0.092013234,-0.050098635999999995,-0.399409753,0
Shahjahanpur,-0.771258434,2.7883744000000004,7.99122455,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.144286844,-0.34062109700000004,0.347874058,0.300549547,0.476955171,-0.6023452420000001,-0.46957142399999996,-0.512204244,-0.014168568000000001,-0.488905751,2
Kheri,-0.965758875,2.816514,8.06326916,-0.340805136,-0.406093059,-0.180018475,-0.207659596,-0.166393773,-0.33935860799999995,0.28211997699999997,-0.170054631,0.11436504199999999,0.17607920800000001,0.503706266,1.7212740130000002,-1.2041955579999999,-0.663258617,0.851484767,0.28909072199999997,1
Sitapur,-0.7208176829999999,2.7583903700000003,8.066635600000001,-0.340805136,0.032272879,-0.11286161800000001,-0.207659596,-0.166393773,-0.33935860799999995,0.978713209,-0.809773526,0.191155236,1.0810288129999999,1.443912411,0.7979143040000001,-1.2041955579999999,-0.663258617,0.634134281,-0.29061620000000005,1
Hardoi,-0.679019685,2.7398634499999996,8.01316927,0.043753583,-0.406093059,-0.17577155600000002,-0.207659596,-0.166393773,-0.33935860799999995,0.913892155,-0.40480709299999995,0.29919074,0.854008112,1.239812647,5.206702896,-1.2041955579999999,0.847285085,1.016772993,0.030924371000000003,1
Unnao,-1.061229555,2.6539344899999997,8.04878195,-0.340805136,-0.406093059,-0.14648688599999998,-0.207659596,-0.166393773,-0.33935860799999995,0.675497748,-0.441501204,-0.215153495,0.976874873,1.127499639,-0.6023452420000001,1.4643082019999998,2.1868817369999998,0.477763648,-0.29061620000000005,1
Lucknow,-0.140621213,2.68466937,8.0946166,0.42831230299999995,-0.406093059,-0.35266738,-0.207659596,-0.166393773,-0.33935860799999995,0.8472495459999999,-0.7639162159999999,-0.346198076,0.128597107,0.9679623940000001,-0.6023452420000001,-0.045786170999999994,-0.027355042000000003,0.304805355,-0.5762614079999999,2
Rae Bareli,-0.744204215,2.62345298,8.12408689,-0.005877116999999999,-0.057255993,-0.495215578,-0.16098146800000002,-0.09276201699999999,-0.33935860799999995,1.516666784,-0.223008065,-0.285066206,-0.15549297199999998,1.53674061,1.7212740130000002,-1.2041955579999999,-0.285622692,-0.503473055,0.28909072199999997,1
Farrukhabad,-0.6376756170000001,2.73826126,7.959405440000001,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,-0.102642955,-0.76711727,-0.689005416,-0.132827076,0.166741835,-0.6023452420000001,-0.537069618,-0.663258617,0.759250799,0.288744948,2
Kannauj,-0.551083853,2.7051415600000004,7.99136731,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.33935860799999995,0.556286917,-0.498351783,-0.435691644,0.072357283,-0.443330254,-0.6023452420000001,0.11411661599999999,-0.663258617,1.781499968,0.233169972,2
Etawah,-0.810968417,2.6811711600000003,7.900468979999999,-0.340805136,0.18584745800000002,-0.337098168,-0.207659596,-0.166393773,-0.33935860799999995,-0.638516631,-0.631151404,-0.535268167,-0.782100212,-0.461650513,-0.6023452420000001,-0.537069618,0.38119475799999997,0.535457947,0.920342985,2
Auraiya,-0.308103564,2.64625957,7.950975490000002,-0.340805136,0.094697197,-0.023102928999999998,0.25912168,-0.166393773,-0.33935860799999995,-0.38874424399999996,-0.18760781199999998,-0.54154473,-0.8317555590000001,0.024723161,-0.6023452420000001,-1.2041955579999999,0.47489313200000005,0.485403983,-0.29061620000000005,2
