District,Median Income,Latitude,Longitude,jowar,bajra,maize,barley,small millets,ragi,"arha, tur",moong,masur,urd,peas,khesari,other pulses,gram products,besan,other pulse products
Vaishali,-0.195982616,26.0038178,85.0817825,-0.340805136,-0.406093059,-0.181966729,-0.207659596,-0.166393773,-0.339358608,0.689053054,0.528201117,2.523769579,1.094416901,0.712981637,2.965784227,-0.081312535,-0.188077787,-0.302344013,0.555945116
Samastipur,-0.683195938,25.8629679,85.7810263,-0.340805136,-0.406093059,0.077421334,-0.207659596,-0.166393773,-0.339358608,0.232308436,0.023063864,0.69909027,0.44883201,-0.699833926,-0.602345242,0.195853316,0.138066754,-0.980945642,0.001695019
Begusarai,-0.737249962,25.416675,86.1293792,-0.340805136,-0.406093059,0.082868217,-0.207659596,-0.166393773,-0.339358608,0.454699361,-0.543925957,0.592560562,0.191333565,-0.763959863,-0.602345242,-0.131730243,-0.086142715,-0.910870777,-0.2906162
Khagaria,-0.483611493,25.5111515,86.476908,-0.340805136,-0.406093059,-0.103875062,-0.207659596,-0.166393773,-0.339358608,0.324031776,0.599565889,0.891184491,-1.614833107,0.625768003,-0.602345242,-1.204195558,-0.302926035,-0.827240712,-0.2906162
Bhagalpur,-1.036390466,25.2414303,86.9924358,-0.340805136,-0.406093059,1.155063127,-0.207659596,-0.166393773,-0.339358608,0.783642235,0.231046892,1.55606491,5.328018233,1.671228658,1.285396355,1.464308202,0.826866049,0.714598801,-0.336992754
Banka,-0.905640174,24.8874179,86.919838,-0.340805136,-0.406093059,-0.009629754,-0.207659596,-0.166393773,-0.339358608,0.602594503,0.317556901,0.990929456,0.072008449,0.258244781,1.789610479,0.382760538,0.265024076,-0.114297669,-0.2906162
Munger,-1.232361528,25.3747561,86.4735251,-0.340805136,0.501354605,0.110827575,-0.207659596,-0.166393773,-0.339358608,1.372205387,0.19928124,1.402653535,7.416000253,1.860708179,1.686665569,-1.204195558,1.623327126,-0.818585756,0.868797644
Lakhisarai,-0.796587804,25.1673614,86.0988253,-0.340805136,-0.406093059,-0.247814783,-0.207659596,-0.166393773,-0.339358608,0.01940611,-1.272184075,1.401740583,-0.711749771,1.125965655,1.866995546,1.524029533,0.449149039,-0.112943449,0.340221796
Sheikhpura,-0.979086226,25.1416937,85.8628915,-0.340805136,-0.406093059,-0.114625419,-0.207659596,-0.166393773,-0.339358608,0.020420877,-0.668396321,1.569843747,-0.711749771,-0.284282182,2.637805663,0.130056322,0.72293145,0.118203561,0.289090722
Nalanda,-0.943679611,25.1240603,85.4594749,-0.340805136,-0.406093059,-0.022419923,-0.207659596,-0.166393773,-0.339358608,0.713368053,3.785060169,2.278462065,-1.182779854,-0.423898171,0.923024639,0.599029257,0.831555852,0.100893411,1.432051332
Patna,-0.665892037,25.5940947,85.1375645,-0.340805136,0.337272096,0.148197194,-0.207659596,-0.166393773,-0.339358608,0.700817683,0.116748949,1.994652253,0.175816336,0.034401019,1.471522842,1.404803505,0.588152884,-0.16160664,-0.21821128
Bhojpur,-1.122274182,25.466155,84.5222189,-0.340805136,1.106319715,0.258671865,-0.207659596,-0.166393773,-0.339358608,0.373798791,2.389227436,1.613698003,1.997500237,0.197928963,1.860016472,1.275699732,0.415085819,0.222562609,0.621830669
Buxar,-1.051624416,25.5647103,83.9777482,-0.340805136,-0.406093059,-0.180018475,-0.207659596,-0.049952845,-0.339358608,-0.284035666,-1.278241923,1.580257734,0.191333565,0.178751571,1.441582468,0.236628522,1.605717476,-0.572588168,-0.239158462
Kaimur (Bhabua),-0.889861529,25.0426227,83.6055732,-0.340805136,-0.406093059,0.292777181,-0.207659596,-0.166393773,-0.339358608,0.596723134,0.15069045,1.546406968,0.518590597,0.795859957,1.386399547,1.066955345,0.092013234,0.576367697,-0.178056858
Rohtas,-1.082818538,24.6287405,83.9201656,-0.340805136,-0.406093059,-0.096754991,4.460153167,-0.166393773,-0.339358608,-0.288833602,1.585718899,1.729886086,1.997500237,-0.583330734,1.209248739,0.130056322,1.738547407,-0.345402687,1.213544903
Jehanabad,-0.77461759,25.2139287,84.9895549,-0.340805136,-0.406093059,-0.215350456,-0.207659596,-0.166393773,-0.339358608,-0.116048111,0.120932873,2.682142249,-0.788842251,-0.443330254,-0.602345242,1.464308202,0.516116246,-0.279617983,-0.300883067
Aurangabad,-0.980593307,24.7550083,84.3608373,-0.340805136,-0.406093059,-0.022419923,-0.207659596,-0.166393773,-0.339358608,-0.002327467,-0.963589471,2.028104742,0.025466303,0.043224153,0.66534722,0.292508937,0.088521557,-0.22235263,-0.034165359
Gaya,-0.730931167,24.7954523,84.999431,-0.340805136,-0.406093059,-0.226763826,-0.207659596,0.322212414,-0.339358608,0.033057942,1.839516284,2.809076314,-0.097225874,0.055949742,2.118290419,0.038676166,0.792814774,-0.27771875,-0.441805929
Nawada,-0.732184132,24.8910775,85.5354724,-0.340805136,-0.406093059,-0.022419923,-0.207659596,-0.166393773,-0.339358608,-0.183113491,2.605752881,2.026366244,-1.052625318,0.220873101,-0.602345242,-0.313740387,-0.663258617,-0.336427987,-0.2906162
Jamui,-1.166160307,24.9195147,86.224718,-0.03315816,-0.406093059,-0.045868495,0.725902957,-0.166393773,-0.339358608,-0.299388387,2.319382056,1.365022797,3.803666909,1.028094928,3.994708562,2.056435185,1.671260173,-0.729086745,1.448504567
Arwal,-0.983879763,25.2440189,84.6662199,-0.340805136,-0.406093059,-0.022419923,-0.207659596,-0.166393773,7.068618812,0.093146698,3.700874762,3.010691871,-0.759464065,0.810778078,0.937401551,-1.204195558,0.092013234,0.302922035,-0.2906162
North Sikkim,0.352620214,27.8236356,88.556531,-0.340805136,-0.406093059,-0.027679875,0.725902957,0.765133648,-0.339358608,-0.478705453,-0.120259165,0.672595845,-1.614833107,1.091811483,-0.602345242,0.033644942,-0.663258617,-1.092329811,-0.282075003
West Sikkim,-0.022417635,27.3600616,87.8956845,-0.340805136,-0.406093059,0.037582147,0.492512318,1.692187901,-0.339358608,-1.064030526,0.478627674,0.326356896,0.191333565,0.93485995,-0.602345242,0.095890099,-0.663258617,-0.619641834,-0.577163113
South Sikkim,-0.196018966,27.3079433,88.1322984,-0.340805136,-0.406093059,0.022806282,-0.207659596,0.720310974,-0.339358608,-0.978627309,0.211636235,0.383262277,-1.614833107,-0.354260665,-0.602345242,0.482653567,0.638928857,-0.935659937,-0.33872573
East Sikkim,1.266328717,27.2836342,88.5389938,-0.340805136,-0.406093059,-0.147626338,-0.207659596,2.575467215,-0.339358608,-0.811615625,-0.417388915,0.144944672,-0.455814701,-0.395365786,-0.602345242,-0.082406247,0.545176362,-0.54263189,-0.554830551
Tawang,2.200918043,27.5780678,91.8757422,-0.340805136,-0.406093059,-0.081037611,-0.207659596,1.078812857,-0.339358608,-0.478705453,1.296266025,1.600773728,-1.614833107,0.197928963,-0.602345242,0.323193976,-0.663258617,-1.926201186,2.307553599
West Kameng,1.967887885,27.3427633,92.302446,0.120665327,-0.406093059,1.344391754,-0.207659596,1.915427995,-0.339358608,-0.243112227,2.869786026,1.455444694,1.997500237,2.139920849,-0.602345242,1.432307916,4.403777073,8.080255319,1.890068157
East  Kameng,0.421545021,27.4231261,93.0175712,-0.340805136,-0.406093059,2.327271184,-0.207659596,7.701810143,-0.339358608,-1.848862765,1.387163487,3.198910792,-1.614833107,3.933456011,-0.602345242,3.300227167,-0.663258617,-1.926201186,2.474926335
Papum Pare,2.712734069,27.1719019,93.7029002,-0.340805136,-0.406093059,0.788554272,-0.207659596,-0.166393773,-0.339358608,-0.026950327,1.239690038,1.985560297,0.191333565,0.670762262,-0.602345242,3.559951874,-0.663258617,0.005673382,3.938242489
Lower Subansiri,0.147461373,27.6169349,93.8391557,-0.340805136,-0.406093059,0.295063763,-0.207659596,3.153007647,-0.339358608,-1.848862765,2.84383414,1.985314021,-1.614833107,1.854357687,-0.602345242,2.846386065,-0.663258617,-1.926201186,-0.870323123
Upper Subansiri,0.780640762,27.786802,94.3359635,-0.340805136,-0.406093059,0.919528028,-0.207659596,3.719532471,-0.339358608,2.946687829,1.16179452,1.928437146,1.997500237,2.208846689,-0.602345242,1.207651615,0.847285085,1.409284316,1.861360293
West Siang,-0.740354889,28.147254,94.7484518,-0.340805136,-0.406093059,0.881157919,-0.207659596,2.737082536,-0.339358608,0.40064924,-0.309554523,0.34498109,-0.148309253,0.210493261,-0.602345242,-0.537069618,-0.663258617,0.359866899,-0.462347191
East Siang,0.584252008,28.1097051,95.1432068,-0.340805136,-0.406093059,1.270658428,-0.207659596,2.16242478,-0.339358608,0.480120674,1.392496319,0.944286641,0.922463443,0.39667659,-0.602345242,0.970140839,-0.663258617,2.19187551,0.289090722
Upper Siang,2.163768404,28.7588781,95.2266675,-0.340805136,-0.406093059,0.102329443,-0.207659596,0.532251793,-0.339358608,0.361734047,0.534063432,1.248500559,-1.614833107,3.892251232,-0.602345242,6.058590576,-0.663258617,-1.926201186,-0.870323123
Dibang Valley,0.076702668,28.8128767,96.1526985,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.848862765,1.42594726,1.613417357,-1.614833107,-1.084589471,-0.602345242,-1.204195558,-0.663258617,-1.926201186,-0.870323123
Lohit,-0.76167147,27.9039651,96.1739116,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.316880058,0.678100261,2.271565178,0.634610944,1.48347026,-0.602345242,1.434426794,0.847285085,-0.413349672,1.204380231
Changlang,-0.892403587,27.1305856,95.7342373,-0.340805136,-0.406093059,0.160176264,-0.207659596,0.532251793,-0.339358608,-0.169384463,-0.144330586,0.385806373,0.335536388,0.276131051,-0.602345242,0.931549459,2.357828786,-0.884010173,-0.194002222
Tirap,-1.117861986,26.9942703,95.5407299,0.428312303,-0.406093059,0.015554312,-0.207659596,0.962606219,7.068618812,-0.013284696,2.374973053,0.026186143,1.997500237,-0.047224491,-0.602345242,1.715253862,-0.663258617,-0.899643333,4.758946377
Anjaw,-0.994937459,27.2568757,95.9359378,-0.340805136,-0.406093059,0.292777181,-0.207659596,-0.166393773,-0.339358608,-1.848862765,-2.129068551,2.641970127,-1.614833107,1.480447397,-0.602345242,3.125301907,-0.663258617,-1.926201186,0.790087228
Kurungkumey,-0.733654864,27.8989678,93.3514863,-0.340805136,-0.406093059,0.896152355,-0.207659596,4.459712553,-0.339358608,-1.848862765,0.297027127,1.267407275,-1.614833107,-1.084589471,-0.602345242,4.563236615,-0.663258617,-1.926201186,8.3839211
Lower Dibang Valley,0.210376249,28.1428728,95.8431018,-0.340805136,-0.103610505,0.550694246,-0.207659596,2.628188491,-0.339358608,0.864297523,0.605138654,0.663067831,0.540338931,0.197928963,-0.602345242,-1.204195558,-0.663258617,-0.168186121,2.173130562
Mon,0.641901241,26.722574,95.0312498,-0.340805136,-0.406093059,0.650183934,-0.207659596,-0.166393773,-0.339358608,-1.848862765,0.469548295,0.364676852,-1.614833107,-0.443330254,-0.602345242,-0.250700882,-0.663258617,-1.926201186,1.443988268
Tuensang,0.563825115,26.2357422,94.8131863,-0.340805136,-0.406093059,0.31856184,-0.207659596,-0.166393773,-0.339358608,-1.163784109,0.95402086,0.980073981,0.191333565,-1.084589471,-0.602345242,3.06247059,-0.663258617,-1.926201186,2.335051862
Mokokchung,0.288052968,26.3220358,94.5134629,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.002329232,0.409243078,0.735299846,-1.614833107,0.197928963,-0.602345242,0.42819971,-0.663258617,-1.926201186,0.400946627
Zunheboto,0.347408874,26.0092831,94.5237707,-0.340805136,-0.406093059,0.114843333,-0.207659596,-0.049952845,-0.339358608,-1.163784109,0.492501061,0.155303646,-1.614833107,0.097255536,-0.602345242,0.489410947,-0.663258617,-1.926201186,0.108491969
Wokha,0.410814031,26.0910351,94.2589738,-0.340805136,-0.406093059,-0.094357226,-0.207659596,-0.166393773,-0.339358608,-1.848862765,0.238379622,0.251538287,-0.711749771,-0.191999253,-0.602345242,1.83749353,-0.663258617,-1.926201186,-0.08670658
Dimapur,1.44906297,25.8629885,93.7536663,-0.340805136,-0.406093059,0.741477377,-0.207659596,-0.166393773,-0.339358608,-1.848862765,0.7452386,1.495753358,-1.614833107,0.017025613,-0.602345242,2.72123577,-0.663258617,4.744769818,0.390969771
Kohima,1.54429804,25.6585963,94.1053307,-0.340805136,-0.406093059,1.197957632,-0.207659596,-0.166393773,-0.339358608,-0.562386987,0.78631788,0.473048867,0.630671404,-0.34198636,-0.602345242,1.351468693,-0.663258617,-1.926201186,1.346501507
Phek,0.39745033,25.6994918,94.46123,-0.340805136,-0.406093059,-0.173107395,-0.207659596,-0.166393773,-0.339358608,-0.100152747,-0.190118706,-0.008530713,-1.614833107,-0.251841498,-0.602345242,0.120337042,-0.663258617,-1.926201186,0.04444353
Kiphire,0.502580785,25.8689085,94.7853412,-0.340805136,-0.406093059,2.656755458,-0.207659596,-0.166393773,-0.339358608,-1.848862765,0.981568235,-0.221421998,-1.614833107,0.197928963,-0.602345242,1.865212376,-0.663258617,-1.926201186,2.868379061
Longleng,0.845716243,26.4901992,94.819664,-0.340805136,-0.406093059,0.829816832,-0.207659596,0.998015504,-0.339358608,-0.420660422,-0.063078092,0.253124614,-1.614833107,-0.443330254,-0.602345242,0.561208282,0.092013234,-1.926201186,1.43133517
Peren,-0.020928839,25.5124772,93.7390658,-0.340805136,-0.406093059,-0.13194952,-0.207659596,-0.166393773,-0.339358608,-1.163784109,1.138189828,0.280087848,-1.614833107,-0.063242245,-0.602345242,1.190707715,0.847285085,-1.926201186,0.401338301
Senapati,-0.912122321,25.2677276,94.0210189,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,0.89145186,0.179132074,-0.180008745,-0.682250955,0.530361137,0.559464386,0.114048821,-0.663258617,-0.288150856,0.285496747
Tamenglong,-0.055137014,24.9879342,93.495292,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.551892212,1.173648689,0.247076143,0.518635458,1.276884785,0.752198642,0.480297678,1.602556935,1.409284316,0.860713254
Churachandpur,-0.188501842,24.3427485,93.6978264,-0.340805136,-0.406093059,-0.258817751,-0.207659596,-0.166393773,-0.339358608,-1.187573275,1.475853469,0.941755781,-0.790523418,0.374338019,0.4865127,0.405766876,0.418658779,-0.641684151,0.095443747
Bishnupur,-0.534197533,24.6303603,93.7598288,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.676604224,-0.500727304,-0.450013428,-0.347473512,0.071847924,0.179337217,-0.188610669,0.835063053,0.493327565,-0.079911336
Thoubal,-0.060929067,24.6449243,93.99929,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.193334156,-0.973219343,-0.691088462,-0.796013993,0.040897303,0.661441406,0.586395634,0.726746365,0.167489756,0.593478622
Imphal West,-0.039648837,24.7827837,93.8858955,-0.340805136,-0.406093059,-0.299478455,-0.207659596,20.7929732,-0.339358608,-1.217937484,-0.949930938,-0.856827926,-0.430686503,-0.169006541,0.41862866,-0.441277215,0.202668204,-0.259623481,-0.331854394
Imphal East,-0.143472024,24.7806536,93.9674371,-0.340805136,-0.406093059,-0.180018475,0.725902957,-0.166393773,-0.339358608,-1.166691273,-1.335818714,-0.551754883,-0.580537399,-0.017797371,0.169467902,0.000818592,-0.084507793,-0.79308846,-0.066489219
Ukhrul,-0.497610653,25.0953858,94.3616516,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.707230511,0.247965786,-0.520629573,0.191333565,1.704964899,2.883083641,0.754121461,-0.663258617,1.409284316,0.836379106
Chandel,-0.852421312,24.3262003,94.0006003,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.478705453,-0.342679523,-0.138736875,0.61026763,1.336082416,0.559464386,-0.002996504,-0.663258617,-1.926201186,1.039480307
Mamit,-0.042009366,23.9294441,92.4905707,-0.340805136,-0.406093059,0.861028295,-0.207659596,-0.166393773,-0.339358608,-1.848862765,-2.129068551,2.905041422,-1.614833107,-0.443330254,-0.602345242,2.039336297,1.773121334,2.5626616,1.464173338
Kolasib,0.681556587,24.224565,92.6760251,-0.340805136,-0.406093059,0.032197033,-0.207659596,-0.166393773,-0.339358608,-1.848862765,4.439758024,2.363600704,1.997500237,-1.084589471,-0.602345242,0.917661866,5.378916189,-1.926201186,1.448504567
Aizawl,1.541719411,23.727107,92.7176389,-0.340805136,0.047630773,0.036457033,-0.207659596,-0.166393773,-0.339358608,-1.848862765,3.17928304,2.406468067,3.330261702,0.146267683,5.206702896,1.145223107,1.956291853,2.654648354,1.268508667
Champhai,0.246055267,23.4565708,93.3281929,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.848862765,-2.129068551,2.239370552,-1.614833107,0.815931343,-0.602345242,2.017450499,2.357828786,-1.926201186,2.092252526
Serchhip,-0.13989488,23.3416578,92.8502302,-0.340805136,-0.406093059,0.444301248,-0.207659596,-0.166393773,-0.339358608,-1.848862765,-2.129068551,2.05620215,-1.614833107,0.197928963,-0.602345242,1.521902468,2.357828786,-1.926201186,1.448504567
Lunglei,0.156522039,22.8670691,92.7655358,-0.340805136,-0.406093059,0.568058685,-0.207659596,-0.166393773,-0.339358608,-1.848862765,4.939795863,2.324387868,4.555776106,3.740351493,-0.602345242,0.494847586,-0.663258617,-0.258458435,0.501305749
Lawngtlai,-0.535904428,22.5284445,92.8926342,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.848862765,7.318189115,1.795998321,-1.614833107,-0.763959863,-0.602345242,2.24262622,-0.663258617,-1.926201186,-0.870323123
Saiha,-0.559563142,22.489734,92.979269,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.848862765,4.795533324,2.023291075,0.191333565,1.091643142,-0.602345242,5.517748719,-0.663258617,-1.926201186,6.330263425
West Tripura,-0.630558121,23.899682,91.4048249,-0.340805136,-0.406093059,-0.092245943,-0.207659596,-0.166393773,-0.339358608,-1.096620176,-0.836698218,0.416050833,0.203799884,0.015518508,0.006408539,-0.310707088,-0.161456948,-0.240096449,-0.629817475
South Tripura,-0.549231779,23.2317493,91.5596117,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.109385415,-0.35670241,0.834635357,0.799887897,-1.084589471,0.163431561,0.526457246,-0.663258617,-1.926201186,-0.870323123
Dhalai,0.477087951,23.8466982,91.9099238,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.825691708,0.104946731,1.526559261,0.191333565,0.638368822,0.508107705,0.436634695,-0.663258617,-1.050387738,0.503967027
North Tripura,-0.422730219,24.0797139,92.2630393,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.163784109,0.282430713,1.002205535,-0.202418207,-0.268450508,0.127287545,-0.018020063,0.847285085,-1.759426909,-0.24665687
West Garo Hills,-0.307704158,25.5679372,90.2244662,-0.340805136,-0.406093059,0.015167338,-0.207659596,0.329748648,-0.339358608,-0.806693101,0.255136886,1.826927087,-0.448087128,-0.218627511,0.379196789,-0.213603579,0.331931573,-0.569702175,0.177253857
East Garo Hills,0.009520885,25.5671692,90.5257823,-0.340805136,-0.406093059,-0.051814051,-0.207659596,0.299369938,-0.339358608,-0.478705453,-0.211950151,1.812464641,9.222166926,-0.051871231,0.425040566,0.495901339,4.566243516,-0.486469304,0.621290341
South Garo Hills,-0.07080672,25.3300969,90.563609,-0.340805136,-0.406093059,-0.256395052,-0.207659596,-0.166393773,-0.339358608,-0.547882832,0.503586345,1.645934621,-1.614833107,-0.194234329,0.682416765,0.057203446,-0.663258617,-0.201707498,0.236182503
West Khasi Hills,-0.588614723,25.5624625,91.2891036,-0.340805136,-0.406093059,0.03124613,-0.207659596,-0.166393773,-0.339358608,-0.478705453,-0.36950227,0.445192097,1.094416901,-1.084589471,-0.602345242,-1.204195558,-0.663258617,-0.765725153,0.051166285
Ri Bhoi,-0.085477689,25.8431574,91.985621,-0.340805136,-0.406093059,1.08076994,-0.207659596,-0.166393773,-0.339358608,-0.478705453,-0.651039292,0.049715521,-1.614833107,-0.443330254,-0.602345242,0.130056322,0.541757871,-0.946256528,-0.26127977
East Khasi Hills,0.680612376,25.3681768,91.7538817,-0.340805136,-0.406093059,-0.273361168,-0.207659596,-0.166393773,-0.339358608,-0.125317321,0.830401527,0.464842036,0.122826819,0.739474491,-0.602345242,0.495673958,0.538882412,0.02538832,0.135804609
Jaintia Hills,-0.420732967,25.5021272,92.341887,-0.340805136,-0.406093059,0.012184299,-0.207659596,-0.166393773,-0.339358608,-1.163784109,-0.745460072,-0.476089693,-0.711749771,-1.084589471,-0.602345242,-0.537069618,-0.663258617,0.581233754,-0.327001338
Kokrajhar,-0.839511542,26.4014362,90.266699,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.884458178,0.084563272,1.305520131,-0.034364025,0.015380719,0.064132005,-0.756474316,-0.663258617,-0.273005946,-0.417512638
Dhubri,-0.982899201,26.0206982,89.9743463,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.788611594,1.651859343,1.61536383,1.486173763,-0.223790527,0.610851957,-0.516948234,-0.663258617,-0.592006966,-0.870323123
Goalpara,-0.340496237,26.1641342,90.6251541,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.939798103,1.277726011,1.677966451,-0.227808607,-0.639676461,-0.602345242,-0.491429859,-0.663258617,-0.523930888,-0.355542776
Bongaigaon,-0.405753245,26.5009992,90.5352356,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.073774271,-0.280976537,1.4047508,-0.231571682,-0.763959863,0.515917165,-0.481564468,-0.663258617,-0.816520292,-0.870323123
Barpeta,-0.875063446,26.3304209,91.0040547,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.737791026,1.753373877,2.191628484,0.045113031,0.197928963,0.28667682,0.831861765,-0.109775052,-0.683886645,0.394195715
Kamrup,-0.715297812,26.3160819,91.5983959,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.02583249,2.127707143,2.285177348,0.096119773,-1.084589471,0.463904839,-1.204195558,-0.663258617,-0.28362471,0.272512803
Nalbari,-0.393315581,26.4446185,91.4410527,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.700254589,0.143164053,1.386642222,-0.198233285,1.275162455,0.073235579,-0.65309152,-0.663258617,-1.006413674,-0.558115148
Darrang,-0.406370529,26.4522876,92.027319,-0.340805136,-0.406093059,-0.495215578,0.025731042,-0.166393773,-0.339358608,-0.942411045,-0.670623627,1.164367273,0.177763565,-0.497972921,0.682428517,-0.666627335,-0.663258617,-0.565930318,-0.496368405
Marigaon,-0.819465991,26.2528853,92.336955,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.71055277,-0.891278863,0.677102279,-0.101152166,-0.055169807,-0.021440428,-0.770513533,-0.663258617,-0.781071575,-0.169019176
Nagaon,-0.775307574,26.3463713,92.6840426,-0.340805136,-0.406093059,-0.337617027,-0.207659596,-0.166393773,-0.339358608,-0.945249433,-0.491255734,0.91655118,1.185388338,0.007579634,0.712599993,-0.153103975,0.69671501,-1.004446596,-0.330338513
Sonitpur,-0.698484191,26.6738851,92.8577105,-0.340805136,-0.406093059,-0.022419923,-0.207659596,-0.166393773,-0.339358608,-0.803773981,-0.113142971,1.891147514,-0.336705728,-0.29995035,0.429490225,-0.514003271,-0.663258617,-1.021571734,-0.486667666
Lakhimpur,-0.824786048,27.2063587,94.1513764,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.038277441,-0.547616362,1.35896659,0.266095914,-0.424923139,0.077373252,-0.822106497,-0.285622692,-0.696844813,-0.476890036
Dhemaji,-0.765339267,27.4811106,94.5572847,-0.340805136,-0.406093059,-0.495215578,0.205636326,-0.166393773,-0.339358608,-0.852223347,-0.089433127,1.04346882,-0.221103174,-0.388972457,-0.007041865,-0.566436133,-0.663258617,-1.245236187,-0.51508742
Tinsukia,-0.595514563,27.4921909,95.346775,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.726234052,0.962953591,1.588727394,1.491272363,0.74344036,-0.602345242,-0.049564504,-0.663258617,-0.383810497,0.211605023
Dibrugarh,-0.676550327,27.4728327,94.9119621,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.304423375,1.693701122,1.437336871,2.016199809,0.488746155,-0.602345242,1.680684014,-0.663258617,-0.123240265,0.319790551
Sibsagar,-0.568678111,26.9826098,94.6424521,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.686363269,-0.540264706,1.214864975,0.065179035,0.054993676,-0.602345242,0.130056322,2.019354096,-0.636308923,-0.158567029
Jorhat,-0.580752719,26.7465203,94.2025859,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.525996769,0.298952643,0.793124777,0.882840665,0.189869669,1.12113373,-1.204195558,-0.663258617,-0.829418077,-0.435685769
Golaghat,-0.780445992,26.5238515,93.962337,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.812464195,-0.901953285,0.960673929,0.038637803,0.012954797,0.522285612,-1.204195558,0.159482561,-0.895843741,-0.429882032
Karbi Anglong,-0.987184394,26.186085,93.5812692,-0.340805136,-0.406093059,-0.44940205,-0.207659596,-0.166393773,-0.339358608,0.049524976,-0.119551243,1.055113971,0.733183481,0.046622252,-0.602345242,-0.803919978,0.847285085,-1.926201186,-0.179084506
North Cachar Hills,-0.880183801,25.3478004,93.0175712,-0.340805136,-0.406093059,-0.45581594,-0.207659596,-0.166393773,-0.339358608,-1.848862765,0.80408249,1.322413709,-0.711749771,-0.247692298,-0.021440428,-0.537069618,-0.663258617,-1.926201186,0.046086777
Cachar,-0.92742886,24.7821253,92.8577105,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.506010646,-0.553552771,0.84926563,-0.538157684,-0.022698961,-0.021440428,-1.204195558,-0.663258617,-1.926201186,-0.354724496
Karimganj,-0.993829894,24.8649128,92.3591531,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.478705453,-0.421942703,1.400682022,1.624236541,-1.084589471,-0.602345242,-1.204195558,-0.663258617,-1.592652631,-0.357041093
Hailakandi,-1.121820251,24.6811018,92.5638055,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.562381474,-0.168750852,1.370062815,1.997500237,-0.443330254,-0.602345242,0.130056322,-0.663258617,-1.156680546,0.289090722
Chirag,-0.475204683,26.5386619,90.6939122,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.567527016,-0.178582392,2.202215804,0.578236209,-1.084589471,0.513064181,-0.318296512,-0.361149872,-1.092329811,-0.580469662
Baksa,-1.09438469,26.6621472,91.3577749,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-1.329253948,0.232831333,1.610816733,-0.126502376,0.197928963,0.311988021,-0.251602975,-0.663258617,-1.084092921,-0.870323123
Guwahati,0.952480894,26.1445169,91.7362365,-0.340805136,-0.406093059,-0.495215578,-0.207659596,-0.166393773,-0.339358608,-0.849225499,0.580107337,1.323256446,-0.212686141,-0.095453123,0.559464386,1.130745232,-0.663258617,1.015305311,-0.585726979
